osm_id,tipo_local,nombre_comercial,tipo_cocina,calle,numero,codigo_postal,municipio,telefono,sitio_web,latitud,longitud,municipio_poligono,codi_ine,barrio,distrito
689364199,cafe,,,,,,,,,41.3658425,2.1546607,Barcelona,080193,el Poble Sec,Sants-Montjuïc
689453191,cafe,,,,,,,,,41.4214676,2.1195645,Barcelona,080193,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi
691581802,fast_food,Pita Inn,,,,,,,,41.3845397,2.1703802,Barcelona,080193,el Raval,Ciutat Vella
691581804,fast_food,Pans & Company,sandwich,,,,,,,41.3845823,2.1703539,Barcelona,080193,el Raval,Ciutat Vella
691581820,restaurant,Aromas de Turquía redtaurant,turkish,,,,,,,41.3848666,2.170138,Barcelona,080193,el Raval,Ciutat Vella
691581822,restaurant,Canaletes Cerveseria,,,,,,,,41.3849119,2.1701056,Barcelona,080193,el Raval,Ciutat Vella
691581827,pub,Jules Verne,,,,,,,,41.385022,2.1700193,Barcelona,080193,el Raval,Ciutat Vella
691581834,restaurant,Nuria,,,,,,,,41.3851596,2.1698748,Barcelona,080193,el Raval,Ciutat Vella
692783032,cafe,EL Cloquer,,,,,,,,41.9005323,2.2828242,Santa Eugènia de Berga,082460,,
702033064,restaurant,Cinc Sentits,,,,,,,,41.3884807,2.1593618,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
704031158,cafe,Café Zurich,,Plaça de Catalunya,1,08002,,,,41.3858504,2.1694606,Barcelona,080193,la Dreta de l'Eixample,Eixample
704031480,fast_food,McDonald's,burger,,,,,,,41.385359,2.1696362,Barcelona,080193,el Raval,Ciutat Vella
704032545,fast_food,Burger King,burger,,,,,,,41.3852671,2.1698477,Barcelona,080193,el Raval,Ciutat Vella
704035994,restaurant,Hard Rock Cafe,american,Plaça Catalunya,21-22,08002,Barcelona,+34 932 70 23 05,https://www.hardrockcafe.com/location/barcelona/,41.3859551,2.1707466,Barcelona,080193,el Barri Gòtic,Ciutat Vella
704041360,fast_food,Pans & Company,sandwich,,,,,,,41.388488,2.172522,Barcelona,080193,la Dreta de l'Eixample,Eixample
704042058,cafe,Starbucks,coffee_shop,,,,,,https://www.starbucks.co.uk/store-locator/31390-103782/ronda-sant-pere,41.3888305,2.1719117,Barcelona,080193,la Dreta de l'Eixample,Eixample
704046885,restaurant,La Tramoia,,Gran Via de les Corts Catalanes,624,,Barcelona,,,41.3881068,2.1669465,Barcelona,080193,la Dreta de l'Eixample,Eixample
704047173,restaurant,Happy,,,,,,,,41.3879364,2.167454,Barcelona,080193,la Dreta de l'Eixample,Eixample
704047460,fast_food,Burger King,burger,,,,,,,41.3875862,2.1678985,Barcelona,080193,la Dreta de l'Eixample,Eixample
704051187,cafe,Starbucks,coffee_shop,Rambla de Catalunya,10,08007,Barcelona,+34 933179321,https://www.starbucks.co.uk/store-locator/40416-90706/rambla-cataluna,41.3880191,2.1679205,Barcelona,080193,la Dreta de l'Eixample,Eixample
704051527,cafe,Cullera de Boix,,,,,,,,41.387981,2.1679862,Barcelona,080193,la Dreta de l'Eixample,Eixample
704052060,restaurant,Trobadour,,Rambla de Catalunya,2-4,,,+34 933184041,https://restaurantetrobador.com/,41.387684,2.1683456,Barcelona,080193,la Dreta de l'Eixample,Eixample
704054137,pub,Quiet Man,,,,,,,,41.3782645,2.1722971,Barcelona,080193,el Raval,Ciutat Vella
704058857,fast_food,McDonald's,burger,Passeig de Gràcia,48,08007,Barcelona,+34 934874460,,41.3918763,2.1657972,Barcelona,080193,la Dreta de l'Eixample,Eixample
704058886,restaurant,Tapa Tapa,regional;tapas,,,,,,,41.3916926,2.1660167,Barcelona,080193,la Dreta de l'Eixample,Eixample
704059522,fast_food,Five Guys,burger,Passeig de Gràcia,28,08007,,,,41.390324,2.1676904,Barcelona,080193,la Dreta de l'Eixample,Eixample
704060428,restaurant,Oassis Natural Cooking,,Passeig de Gràcia,24,,,,https://oassisnaturalcooking.com/,41.3901637,2.1678915,Barcelona,080193,la Dreta de l'Eixample,Eixample
704062672,cafe,Il Caffè di Francesco,,Carrer del Consell de Cent,343,,Barcelona,,,41.390701,2.1650135,Barcelona,080193,la Dreta de l'Eixample,Eixample
704066257,restaurant,Ciutat Comtal,regional;tapas,Rambla de Catalunya,18,08007,Barcelona,,https://laflautagroup.com,41.3888272,2.1668833,Barcelona,080193,la Dreta de l'Eixample,Eixample
704066348,restaurant,el Racó,,Rambla de Catalunya,25,,,+34 933 175 688,https://www.elraco.com/,41.388992,2.1660252,Barcelona,080193,la Dreta de l'Eixample,Eixample
704066361,fast_food,Pans,,,,,,,,41.3890488,2.1657391,Barcelona,080193,la Dreta de l'Eixample,Eixample
704066614,restaurant,Taller de Tapas,,Rambla de Catalunya,49-51,08007,Barcelona,+34 934 87 48 42,https://tallerdetapas.com,41.3905645,2.1639038,Barcelona,080193,la Dreta de l'Eixample,Eixample
719550839,restaurant,"Pizzeria ""La Bambola""",pizza,,,,,,,42.3559822,1.4603661,,,,
724203552,restaurant,,regional,,,,,,,41.2793325,1.4319868,,,,
727532889,restaurant,Der Eben,,,,,,,,41.4773602,1.9207637,Martorell,081141,,
727532937,restaurant,Yorozuya,japanese,,,,,,,41.4770749,1.9211661,Martorell,081141,,
738618456,bar,dragon de oro,,,,,,,,41.5371237,2.4392586,Mataró,081213,,
745947750,restaurant,Bar Geminis,spanish,Sardenya,173,08013,,+34 932 46 51 36,,41.3976224,2.1807778,Barcelona,080193,el Fort Pienc,Eixample
747046961,restaurant,L'avi Ramon,regional,,,,,+34 972170819,,42.0103119,2.8180142,,,,
761542157,restaurant,Café del centre,,,,,,,,41.545009,1.8944807,Olesa de Montserrat,081477,,
761542198,restaurant,Mare Terra,,,,,,,,41.5450036,1.8940915,Olesa de Montserrat,081477,,
761543325,fast_food,Telepizza,pizza,Carrer de Alfons Sala,71,08640,,+34 937 729 830,,41.5421931,1.8927934,Olesa de Montserrat,081477,,
765060806,cafe,Virreina Bar,,,,,,,,41.4049208,2.1575918,Barcelona,080193,la Vila de Gràcia,Gràcia
765796519,cafe,La Cafetera,,2 Plaça de la Virreina,,,,,,41.4049767,2.1575215,Barcelona,080193,la Vila de Gràcia,Gràcia
765895092,cafe,Terra Bar,,Plaça Virreina 5,,,,,,41.404891,2.1569592,Barcelona,080193,la Vila de Gràcia,Gràcia
767807412,restaurant,El Celler,,,,,,,,41.5536898,2.4009183,Argentona,080095,,
773572516,restaurant,La Cocollona,,,,,,,,41.9855686,2.8270214,,,,
773573371,fast_food,Can Kebab,kebab,Carrer dels Ciutadans,7,,,,,41.9836861,2.825027,,,,
773589774,restaurant,Campus,,,,,,,,41.9856753,2.8271314,,,,
773670647,restaurant,Taverna de l'Angel,,,,,,,,41.9806146,2.8269701,,,,
773674642,pub,El Corte Ibérico,,Carrer del Migdia,6,17002,Girona,,,41.9776613,2.8212434,,,,
773676691,restaurant,Albareda,,,,,,,,41.9818548,2.8240247,,,,
774550622,restaurant,Can Manolo,regional,,,,,,,41.9909733,2.8185178,,,,
774555304,cafe,El Cafe,,,,,,,,41.9834147,2.8248351,,,,
774641905,restaurant,Casa Marieta,regional,Plaça de la Independència,5-6,,Girona,+34 972201016,https://casamarieta.com/,41.9857763,2.8232477,,,,
774770162,cafe,Txots Girona,,Plaça Independencia,12,17001,Girona,,,41.9861528,2.8237947,,,,
774782435,restaurant,Creperie Bretonne,french,Carrer Cort Reial,14,17004,Girona,+34 972 21 81 20,https://creperiebretonne.com/creperia-girona/,41.9849367,2.8251156,,,,
774783473,restaurant,Divinum,,,,,,,,41.9849968,2.8255089,,,,
774783931,cafe,Lola Cafe,,,,,,,,41.9851311,2.8254445,,,,
774790228,restaurant,Taj Bangla,indian,,,,,,,41.9848135,2.8253653,,,,
774870282,restaurant,The River,,Carrer de la Barca,2,17004,Girona,,,41.9882126,2.8243632,,,,
774870285,restaurant,König Sandwiches,sandwich,Carrer dels Calderers,16,,Girona,+34 972 22 57 82,https://www.konig.cat/restaurant/konig-sandwiches/,41.9878048,2.824268,,,,
774883308,restaurant,Dolce Vita,italian,,,,,,,41.9862576,2.8234775,,,,
774892771,restaurant,La Llarga,regional,,,,,,,41.9822753,2.8219819,,,,
775009136,restaurant,La Piccola,italian,,,,,,,41.972066,2.8200727,,,,
775010214,restaurant,Osaka,japanese,Carrer del Migdia,93,17003,Girona,+34872081745,,41.9719583,2.8200512,,,,
775644927,bar,La Penúltima,,Carrer de la Riera Alta,40,08001,Barcelona,,,41.380488,2.1647648,Barcelona,080193,el Raval,Ciutat Vella
781395361,restaurant,Volta i Volta,regional,,,,,,,41.9859098,2.8238643,,,,
781406956,restaurant,Catalano Taverna,,Plaça de la Independència,11,,,,,41.986303,2.8236407,,,,
781481093,restaurant,König 2,sandwich,Plaça de la Independència,2,17001,Girona,+34 972 20 20 99,http://www.koning.cat,41.9856257,2.8232957,,,,
781481340,restaurant,El Pou del Call,regional,,,,,,,41.9867235,2.8251207,,,,
781481344,restaurant,Draps,,Carrer de la Cort Reial,2,17004,Girona,+34 872 08 04 30,https://restaurantdraps.com/,41.9848329,2.8256047,,,,
781481349,restaurant,Les Quatre Estacions,regional,,,,,,,41.985215,2.8252688,,,,
781481354,restaurant,Lizarrán,spanish,,,,,,,41.9857845,2.8239396,,,,
781481358,restaurant,Zanpanzar,tapas,Carrer de la Cort Reial,10,17004,Girona,,,41.9848163,2.8252525,,,,
781481362,restaurant,Vintages,,,,,,,,41.9847159,2.824912,,,,
781481365,restaurant,La Força Vella,regional,,,,,,,41.9856398,2.8253182,,,,
781481367,restaurant,Bau Bar,regional,,,,,,,41.9871498,2.8254126,,,,
781481370,restaurant,"El Didal ""Restaurant tapes""",,,,,,,,41.9863856,2.8258329,,,,
781481372,restaurant,Can Lloret,regional,,,,,,,41.9858252,2.8239276,,,,
781481376,restaurant,Cal Ros,regional,,,,,,,41.9844743,2.8249679,,,,
781481378,restaurant,El Cul de la Lleona,brazilian,,,,,,,41.987525,2.8241921,,,,
781486475,restaurant,El Balcó,argentinian,,,,,,,41.9845801,2.8227361,,,,
781486477,pub,Croak's,,,,,,,,41.9855501,2.8223406,,,,
781486480,restaurant,Can Neptú,,,,,,,,41.9844684,2.8227911,,,,
781486481,restaurant,Gargot Copes & Restaurant,,,,,,,,41.9854413,2.8215938,,,,
781488023,restaurant,UDON,italian,Carrer de Santa Clara,47,,,,,41.9848757,2.8233668,,,,
781488067,restaurant,Bronsoms,regional,,,,,,,41.9822356,2.8222968,,,,
781488075,restaurant,La Gran Muralla,chinese,,,,,+34 972 222 899,,41.9844357,2.8215097,,,,
781490616,restaurant,La Penyora,,,,,,,,41.9825319,2.8253046,,,,
781490617,restaurant,El Sol,,,,,,,,41.98308,2.824505,,,,
781490618,restaurant,Occi,,,,,,,,41.9835925,2.8244337,,,,
781490619,restaurant,L'Arcada,,,,,,,,41.9840982,2.8243577,,,,
781490621,restaurant,La Bambalina,,,,,,,,41.9827284,2.824763,,,,
783947165,restaurant,el Duran,,Rambla de la Llibertat,,,,,,41.9830432,2.8237847,,,,
789282639,restaurant,Jardin Verde,chinese,,,,,,,41.9726411,2.8202513,,,,
795677517,cafe,L'hort,,,,,,,,41.9760529,2.8251862,,,,
795677518,cafe,l'Olivera,,,,,,,,41.9760329,2.8259855,,,,
796506521,restaurant,Masia Egara,,,,,,,,41.5891147,1.9903081,Terrassa,082798,,
797956716,cafe,,,,,,,,,41.9850392,2.8283953,,,,
801231762,restaurant,L'Avia Maria,,,,,,,,41.2227425,1.5390965,,,,
801898034,cafe,L'Arc,,Plaça de la Catedral,9,17004,Girona,,,41.9871887,2.8251439,,,,
805202281,restaurant,El Cau del Llop,regional,,,,,,,41.988816,2.8254402,,,,
805202295,cafe,Cafè Royal,,Plaça de la Independència,,,,,,41.9854238,2.82336,,,,
805202298,restaurant,La Tortilla Tex Mex,mexican,Carrer del Pou Rodó,,,Girona,,,41.9887685,2.8252236,,,,
805202307,restaurant,La Vedette,french;crepe,Carrer de la Barca,17,17004,Girona,+34 972 20 41 58,https://www.lavedetterestaurant.com,41.9887341,2.8243512,,,,
805202320,restaurant,El Mimolet,regional;mediterranean;spanish,Carrer del Pou Rodó,12,,Girona,,https://mimolet.cat/,41.988513,2.8248615,,,,
809698344,restaurant,Nomo,,Pujada de la Mercè,10,,,,,41.9817506,2.8249132,,,,
809711383,restaurant,Txalaka sagardotegia,,,,,,,,41.985784,2.8201824,,,,
810031404,restaurant,Lapsus,,,,,,,,41.9861804,2.8232001,,,,
810031405,restaurant,Imperial,,,,,,,,41.9862159,2.8233277,,,,
810359378,restaurant,Amaranta,,,,,,,,41.9826594,2.8152625,,,,
811410764,cafe,El Petit Racó,,,,,,,,41.9743109,2.7824426,,,,
814006271,restaurant,Les 15 Nits Bar,,Passatge de Madoz,3-5,,Barcelona,,http://www.grupandilana.com/es/restaurantes/les-quinze-nits-restaurant,41.3804529,2.1749778,Barcelona,080193,el Barri Gòtic,Ciutat Vella
814747307,fast_food,KIM's,,,,,,,,41.995864,2.819888,,,,
814996878,restaurant,Cubeliña,,Carrer d'Aribau,91,08036,Barcelona,+34 934 511 786,,41.3899336,2.1570349,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814996894,restaurant,Tsukimi,japanese,Carrer de Mallorca,191,08036,Barcelona,+34932539661,http://www.tsukimi.es,41.3896885,2.1568164,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814996899,pub,La Cuineta,fast_food,,,,,,,41.390388,2.15676,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814996901,restaurant,Pamboli,,,,,,,,41.3907529,2.1559537,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814996932,pub,Bistronuo,,,,,,,,41.3902199,2.1570141,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814996958,fast_food,,churro,,,,,,,41.3895408,2.1553488,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814996986,restaurant,Taifeng,japanese,,,,,,,41.3894442,2.1554485,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814997013,cafe,Can Pen,,,,,,,,41.3893351,2.1558721,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
814997017,pub,Napoca,,Carrer de Muntaner,134,,,,,41.3900829,2.1551066,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
815494276,restaurant,Rancho El Paso,,,,,,,,41.446872,2.0751284,Sant Cugat del Vallès,082055,,
816024430,restaurant,La Crema Canela,,Passatge de Madoz,6,,Barcelona,,,41.3803406,2.1747194,Barcelona,080193,el Barri Gòtic,Ciutat Vella
818778480,fast_food,,,,,,,,,41.9728237,2.7821501,,,,
818809851,fast_food,Pans & Company,sandwich,Carrer Villarroel,,08036,Barcelona,,,41.388503,2.1519989,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
818853158,restaurant,La Cantina,,,,,,,,42.3142725,2.1003688,,,,
818891229,bar,Travel Bar,,Carrer de la Boqueria,27,,,,,41.381599,2.1744854,Barcelona,080193,el Barri Gòtic,Ciutat Vella
819552786,restaurant,Patagonia Beef & Wine,argentinian;mediterranean,Gran Via de les Corts Catalanes,660,,Barcelona,+34933043735,https://www.patagoniabw.com/,41.3911199,2.170955,Barcelona,080193,la Dreta de l'Eixample,Eixample
819552792,cafe,Bracafe,,,,,,,,41.3944249,2.1675209,Barcelona,080193,la Dreta de l'Eixample,Eixample
821609276,cafe,La Taverna,,,,,,,,41.9840263,2.8218615,,,,
821609286,bar,Hostal Coll,,,,,,,,41.9841807,2.8220964,,,,
821852040,bar,Bar Can Pauet,,,,,,,,42.1453841,2.5700238,,,,
821852049,restaurant,Cal Sastre,,,,,,,,42.1446503,2.571375,,,,
824199696,bar,,,,,,,,,41.5731674,2.234645,Parets del Vallès,081593,,
824199701,restaurant,,,,,,,,,41.5738416,2.2350999,Parets del Vallès,081593,,
824199706,restaurant,,,,,,,,,41.5736811,2.2350462,Parets del Vallès,081593,,
824199717,pub,El carcol pelut,,,,,,,,41.5749332,2.2305803,Parets del Vallès,081593,,
824311033,restaurant,La Farandula,,,,,,,,41.3751707,2.168607,Barcelona,080193,el Raval,Ciutat Vella
824312048,restaurant,Bar Cerveceria Pepe 2,,,,,,,,41.3751693,2.1684846,Barcelona,080193,el Raval,Ciutat Vella
824465388,bar,La Confiteria,,,,,,,http://confiteria.cat/,41.3754806,2.1678977,Barcelona,080193,el Raval,Ciutat Vella
824476551,restaurant,Caleuche,patagonian,,,,,,,41.3761526,2.1686172,Barcelona,080193,el Raval,Ciutat Vella
824997347,restaurant,Honest Greens,organic,La Rambla,109,08001,Barcelona,,https://honestgreens.com/,41.3835738,2.1710953,Barcelona,080193,el Raval,Ciutat Vella
825068297,fast_food,Krokers,pizza,,,,,,,41.9919629,2.8186832,,,,
827291525,cafe,La Pausa,,Carrer de Sant Josep,42,08302,Mataró,,https://lapausamataro.metro.bar/,41.5393743,2.4428336,Mataró,081213,,
827585077,bar,Bar Mirinda,,Carrer d'en Xuclà,7,08001,Barcelona,,,41.3830229,2.1706642,Barcelona,080193,el Raval,Ciutat Vella
830462039,cafe,Bar Restaurant Angela,,,,,,,,41.4043015,2.1949428,Barcelona,080193,el Poblenou,Sant Martí
830590077,restaurant,Restaurant El Sot,,,,,,,,41.5034604,2.3942006,Vilassar de Mar,082191,,
830590089,restaurant,Restaurant El Picantó,,,,,,,,41.5045933,2.3937065,Vilassar de Mar,082191,,
830631933,restaurant,Restaurant El Petit Roure,,,,,,,,41.5048635,2.393424,Vilassar de Mar,082191,,
830637671,restaurant,Rastaurant Jardí Mar,regional,,,,,,,41.4962943,2.3791765,Vilassar de Mar,082191,,
834396327,restaurant,La Barca d'Adrià,,,,08930,Sant Adrià de Besòs,+34933563085,https://www.labarcadadria.com/,41.4154987,2.2296372,Sant Adrià de Besòs,081944,,
836424211,restaurant,Catalan,,,,,,,,41.4445741,2.0667015,Sant Cugat del Vallès,082055,,
836427922,restaurant,La Casa Blava,,,,,,,,41.4448145,2.0615995,Molins de Rei,081234,,
837909583,restaurant,TAT,,,,,,,,41.9679875,2.8234231,,,,
837915850,cafe,Cafeteria BomBó,,,,,,,,41.971181,2.817817,,,,
838113129,restaurant,Gustum Areas,,,,,,,,41.9333919,2.1935173,Gurb,081000,,
838773030,pub,Rauxa,,,,,,,,41.5078003,2.3981298,Vilassar de Mar,082191,,
838773077,bar,"Bar ""l'Era""",,,,,,,,41.5029868,2.3931258,Vilassar de Mar,082191,,
838773152,bar,Ca l'espinaler,,,,,,,,41.5136601,2.3848542,Vilassar de Mar,082191,,
838773467,bar,"Bar ""Red Wagon""",,,,,,,,41.5065292,2.3912892,Vilassar de Mar,082191,,
838773502,bar,"Bar ""Zig-Zag""",,,,,,,,41.5028349,2.3921622,Vilassar de Mar,082191,,
838773586,bar,,,,,,,,,41.5026005,2.3927073,Vilassar de Mar,082191,,
838773591,bar,Bar Espígol,,,,,,,,41.5067777,2.3914499,Vilassar de Mar,082191,,
838974667,bar,Bar del Port de Vilassar de Mar,,,,,,,,41.4997509,2.3891267,Vilassar de Mar,082191,,
839164663,pub,"Cerveseria ""Glops""",,,,,,,,41.5052089,2.3983378,Vilassar de Mar,082191,,
839164664,bar,Bar la Avenida,,,,,,,,41.5086961,2.3872292,Vilassar de Mar,082191,,
839164692,pub,Cerveseria,,,,,,,,41.5097657,2.3863684,Vilassar de Mar,082191,,
839164695,restaurant,"Restaurant ""Nou Botavara""",,,,,,,,41.5059089,2.3936435,Vilassar de Mar,082191,,
839164698,restaurant,Bar Miramar,kebab,,,,,,,41.5088037,2.3873299,Vilassar de Mar,082191,,
839167848,bar,Bar Frankfurt Montevideo,,,,,,,,41.5080771,2.3881178,Vilassar de Mar,082191,,
839172574,bar,,,,,,,,,41.503944,2.3924342,Vilassar de Mar,082191,,
839233800,bar,,,,,,,,,41.5024129,2.3856798,Vilassar de Mar,082191,,
839233804,bar,Bar Xurreria,,,,,,,,41.4997005,2.3873361,Vilassar de Mar,082191,,
839233808,bar,Bar Don Sancho,,Carrer de Maria Vidal,65,08340,Vilassar de Mar,,,41.5008621,2.3858521,Vilassar de Mar,082191,,
839233834,restaurant,El Cigaló,,,,,,,,41.5052008,2.3898822,Vilassar de Mar,082191,,
839233866,bar,Bar Frankfurt,,,,,,,,41.500751,2.3855686,Vilassar de Mar,082191,,
839233877,bar,,,,,,,,,41.5057749,2.3895669,Vilassar de Mar,082191,,
842755787,restaurant,Donburi,ramen,Carrer del Doctor Barraquer,16,08750,Molins de Rei,+34 933 58 63 01,https://www.donburiramen.es/,41.411051,2.0163518,Molins de Rei,081234,,
842755801,restaurant,SuKpa,regional,Passeig del Terraplè,37,08750,Molins de Rei,,,41.4110911,2.015928,Molins de Rei,081234,,
842755825,fast_food,Telepizza,pizza,,,,,,,41.4084459,2.0158374,Molins de Rei,081234,,
843363713,bar,Bar La Barretina,,,,,,,,41.5014282,2.390706,Vilassar de Mar,082191,,
843364316,bar,,,,,,,,,41.5047706,2.3965849,Vilassar de Mar,082191,,
843364344,bar,Bar Navas,,,,,,,,41.5087687,2.3931986,Vilassar de Mar,082191,,
844877107,bar,Bar Frankfurt l' Angelita,,,,,,,,41.5082894,2.3922191,Vilassar de Mar,082191,,
844877176,pub,Favela Cafè,,Plaça Àngel Guimerà,6,08340,Vilassar de Mar,+34 93 754 12 00,,41.5031965,2.3934757,Vilassar de Mar,082191,,
844877215,restaurant,La Llesca,regional,,,,,,,41.5090984,2.3878448,Vilassar de Mar,082191,,
844877274,restaurant,,,,,,,,,41.5019222,2.3877166,Vilassar de Mar,082191,,
844877348,bar,Bar Roman,,,,,,,,41.5103281,2.3867893,Vilassar de Mar,082191,,
844877430,bar,,,,,,,,,41.5102486,2.3866811,Vilassar de Mar,082191,,
844877573,bar,Bar El Veral d'Ocata,,,,,,,,41.5026223,2.3862653,Vilassar de Mar,082191,,
844877796,bar,,,,,,,,,41.5102733,2.3876602,Vilassar de Mar,082191,,
844877805,restaurant,Restaurant Marsala,,,,,,,,41.5033441,2.3934867,Vilassar de Mar,082191,,
845727759,bar,,,,,,,,,41.4760493,2.0869016,Sant Cugat del Vallès,082055,,
845727988,bar,,,,,,,,,41.4754223,2.0866977,Sant Cugat del Vallès,082055,,
845731179,restaurant,Centro Andaluz,,,,,,,,41.4759041,2.0860527,Sant Cugat del Vallès,082055,,
861201159,restaurant,Moli d'en Robert,,,,,,,,42.367692,2.7672327,,,,
862881497,pub,Dickens,,,,,,,,41.928969,2.2564271,Vic,082981,,
863356381,cafe,Arcada,,,,,,,,42.1809414,2.4855727,,,,
867082675,restaurant,Restaurant Xinès Gran Muralla,chinese,,,,,,,41.509061,2.3966914,Vilassar de Mar,082191,,
867082795,bar,"Bar ""1000ú""",,,,,,,,41.5033673,2.395059,Vilassar de Mar,082191,,
867229275,restaurant,Can Miracle,,,,,,,,41.5264927,2.4057253,Cabrera de Mar,080291,,
867229534,restaurant,Bar Restaurant L'Olivera,,,,,,,,41.5277018,2.4145419,Cabrera de Mar,080291,,
870408732,restaurant,L'Antiga Masia,,N-II,,08788,Òdena,+34 938 03 20 27,,41.5787941,1.6406388,Òdena,081430,,
874496551,fast_food,Pizza da Marco,pizza,,,,,,,42.0220963,2.824319,,,,
882390174,cafe,La ruta del té,,Carrer de les Travesseres,24,,Granollers,+34 938613162,https://www.larutadelte.com,41.6091927,2.2870288,Granollers,080961,,
889515021,restaurant,El Paller de Cal Coma,,,,,,,,42.252265,1.5147675,,,,
890341057,restaurant,La Pizzeria de l’Hort,italian,Carretera de Cabrils,6,08348,Cabrils,+34 937 50 86 71,https://www.hort.cat/es/,41.5253911,2.3672908,Cabrils,080305,,
890341847,restaurant,Restaurant Hostal de la Palça,regional,Plaça de l'Església,32,08348,Cabrils,,,41.5257276,2.3686084,Cabrils,080305,,
