licencia_id,nombre_comercial,tipo,municipio,codi_ine,barrio,categoria,estrellas,tipo_alojamiento,plazas,habitaciones,titular_id,lat,lon,precision,precio_noche_final,banda_precio,precio_plaza,banda_plaza,precio_es_estimado,apoyo_estimacion
HB-004172,Eurostars Barberà Parc,hotel,Barberà del Vallès,082520,,4 estrelles,,,240.0,120.0,533.0,,,,,,,,,
HB-004174,Ibis Budget Barcelona Sant Andreu de la Barca,hotel,Sant Andreu de la Barca,081960,,2 estrelles,,,140.0,72.0,41.0,41.45368979,1.97468514,geocodificada,,,,,,
HB-004176,HOTEL NOUCENTISTA,hotel,Sitges,082704,,2 estrelles,,,19.0,11.0,,41.23777346,1.80953971,geocodificada,,,,,,
HB-004177,Vilamarí,hotel,Barcelona,080193,Sant Antoni,2 estrelles,2.0,hotel_estrellas,158.0,90.0,333.0,41.376707056595,2.1524537675316493,exacta,108.67,€€,61.9,€€,False,observado
HB-004178,Caprici Verd,hotel,Santa Susanna,082613,,4 estrelles superior,,,489.0,266.0,512.0,41.63080205,2.71628062,geocodificada,,,,,,
HB-004182,SERCOTEL CASPE,hotel,Barcelona,080193,el Fort Pienc,4 estrelles,4.0,hotel_estrellas,282.0,141.0,566.0,41.39610608008493,2.179481225396938,exacta,128.75,€€,64.38,€€,False,observado
HB-004183,Evenia Rosselló,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,164.0,94.0,511.0,41.39243455892933,2.154985585974796,exacta,153.7,€€,88.1,€€€,False,observado
HB-004184,HOTEL SANT CUGAT,hotel,Sant Cugat del Vallès,082055,,4 estrelles superior,,,194.0,97.0,51.0,41.47080119,2.08612046,geocodificada,,,,,,
HB-004185,Colón,hotel,Caldes d'Estrac,080327,,4 estrelles,,,168.0,84.0,132.0,,,,,,,,,
HB-004186,Portofino,hotel,Arenys de Mar,080060,,No aplica,,,12.0,6.0,,41.57929278,2.55173072,geocodificada,,,,,,
HB-004187,Les Torres,hotel,Sant Esteve Sesrovires,082080,,3 estrelles,,,80.0,40.0,493.0,,,,,,,,,
HB-004189,ACEVI VILLARROEL,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,168.0,84.0,535.0,41.38536543153754,2.156786869481321,exacta,173.02000427246094,€€,86.51,€€€,True,suficiente
HB-004190,H10 Marina Barcelona,hotel,Barcelona,080193,la Vila Olímpica del Poblenou,4 estrelles,4.0,hotel_estrellas,440.0,235.0,502.0,41.39309706918292,2.192423387549554,exacta,138.39,€€,73.91,€€€,False,observado
HB-004191,HOSTAL BALER SCP,hotel,Barcelona,080193,Hostafrancs,No aplica,,sin_estrellas,19.0,15.0,1008.0,41.37603894,2.14402622,geocodificada,103.73999786376952,€€,81.9,€€€,True,suficiente
HB-004192,Hostal Centro 2,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,11.0,6.0,,41.39099101,2.16022488,geocodificada,111.11000061035156,€€,60.61,€€,True,suficiente
HB-004193,Barcelona City Centre,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,20.0,10.0,,41.38960627,2.16243068,geocodificada,126.03,€€,63.02,€€,False,observado
HB-004194,Sansi Diputació,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,97.0,55.0,569.0,41.38835681196832,2.164501431031276,exacta,174.4499969482422,€€,98.91,€€€,True,suficiente
HB-004195,Rafael Diagonal Port,hotel,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,4 estrelles,4.0,hotel_estrellas,230.0,115.0,169.0,41.40068047105535,2.2088335117523843,exacta,209.5399932861328,€€€,104.77,€€€,True,suficiente
HB-004196,Barna Hostal,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,16.0,8.0,811.0,41.39391108,2.15983193,geocodificada,121.91999816894533,€€,60.96,€€,True,suficiente
HB-004197,Evenia Rocafort,hotel,Barcelona,080193,Sant Antoni,3 estrelles,3.0,hotel_estrellas,79.0,51.0,507.0,41.37626400901892,2.1571850375481807,exacta,136.66000366210938,€€,88.22,€€€,True,suficiente
HB-004198,Absolut,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,8.0,4.0,,41.38550145,2.15883,geocodificada,113.7300033569336,€€,56.87,€€,True,suficiente
HB-004199,Prestige Congres,hotel,"Hospitalet de Llobregat, l'",081017,,4 estrelles,,,320.0,160.0,937.0,,,,,,,,,
HB-004200,Sixtytwo Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,84.0,45.0,688.0,41.39295484694663,2.164494179716713,exacta,294.42,€€€,157.72,€€€€,False,observado
HB-004201,Sagrada Família,hotel,Barcelona,080193,la Sagrada Família,3 estrelles,3.0,hotel_estrellas,141.0,86.0,523.0,41.40591097677745,2.17158051155554,exacta,122.6,€€,74.78,€€€,False,observado
HB-004202,Hilton Diagonal Mar,hotel,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,4 estrelles,4.0,hotel_estrellas,862.0,431.0,281.0,41.40827149175515,2.218377295428622,exacta,809.0,€€€€,404.5,€€€€,False,observado
HB-004203,Ciutat de Sant Adrià,hotel,Sant Adrià de Besòs,081944,,2 estrelles,,,24.0,24.0,515.0,41.42992401,2.2212911,geocodificada,,,,,,
HB-004204,Barceló Hotel Atenea Mar,hotel,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,4 estrelles,4.0,hotel_estrellas,346.0,191.0,4.0,41.4024533163308,2.211829316746771,exacta,209.5399932861328,€€€,115.67,€€€,True,suficiente
HB-004205,Ciutat Martorell,hotel,Martorell,081141,,3 estrelles,,,184.0,92.0,952.0,,,,,,,,,
HB-004206,Hostal Eden III,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,8.0,6.0,508.0,41.38949575,2.1622051,geocodificada,111.11000061035156,€€,83.33,€€€,True,suficiente
HB-004207,"The Hoxton, Poblenou",hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles,4.0,hotel_estrellas,480.0,240.0,951.0,41.40393173856846,2.1903273937000427,exacta,303.93,€€€€,151.96,€€€€,False,observado
HB-004208,Palou,hotel,Sant Pere de Ribes,082310,,3 estrelles,,,20.0,10.0,574.0,41.26267951,1.77837883,geocodificada,,,,,,
HB-004209,Casa Camper,hotel,Barcelona,080193,el Raval,4 estrelles,4.0,hotel_estrellas,50.0,25.0,313.0,41.38329847544325,2.1685101370536484,exacta,224.66,€€€,112.33,€€€,False,observado
HB-004210,HOTEL CATALONIA LA MAQUINISTA,hotel,Barcelona,080193,el Bon Pastor,4 estrelles,4.0,hotel_estrellas,180.0,92.0,83.0,41.43929677845805,2.199877157601278,exacta,93.69,€,47.89,€€,False,observado
HB-004211,H10 Universitat,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,156.0,94.0,502.0,41.38685374561615,2.16664300883231,exacta,174.4499969482422,€€,105.12,€€€,True,suficiente
HB-004212,HOTEL LEONARDO GRAN VIA,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,200.0,100.0,958.0,41.38112756977953,2.1548907267364816,exacta,154.75999450683594,€€,77.38,€€€,True,suficiente
HB-004213,HOTEL PULITZER,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,178.0,91.0,553.0,41.38615564886564,2.1683742623160835,exacta,198.25,€€€,101.35,€€€,False,observado
HB-004214,Zenit Borrell,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,101.0,74.0,979.0,41.38599346732167,2.151445135952773,exacta,198.66,€€€,145.55,€€€€,False,observado
HB-004215,HOSTAL ROC BLANC,hotel,Terrassa,082798,,No aplica,,,13.0,10.0,639.0,41.55489899,1.9997761,geocodificada,,,,,,
HB-004217,Castell de l'Oliver,hotel,Sant Vicenç de Montalt,082649,,4 estrelles,,,14.0,7.0,592.0,41.58716215,2.51706698,geocodificada,,,,,,
HB-004218,HOTEL EUROSTARS SITGES,hotel,Sitges,082704,,5 estrelles,,,523.0,263.0,931.0,41.22922297,1.77293979,geocodificada,,,,,,
HB-004219,Casa Fuster,hotel,Barcelona,080193,la Vila de Gràcia,Gran luxe,5.0,hotel_estrellas,210.0,105.0,270.0,41.39801599366713,2.158025884692545,exacta,226.36,€€€,113.18,€€€,False,observado
HB-004220,Silken Concordia,hotel,Barcelona,080193,el Poble Sec,4 estrelles,4.0,hotel_estrellas,176.0,88.0,579.0,41.37483551026784,2.161173954583217,exacta,150.1,€€,75.05,€€€,False,observado
HB-004222,"Inn Ninot Barcelona, S.L.",hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,12.0,8.0,913.0,41.39187227,2.15227872,geocodificada,115.66000366210938,€€,77.11,€€€,True,suficiente
HB-004223,Leonardo Royal Hotel Barcelona Forum,hotel,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,4 estrelles,4.0,hotel_estrellas,736.0,368.0,943.0,41.410204014174376,2.21869540018755,exacta,205.1,€€€,102.55,€€€,False,observado
HB-004224,EUROHOTEL GRAN VIA FIRA,hotel,"Hospitalet de Llobregat, l'",081017,,4 estrelles,,,216.0,116.0,691.0,,,,,,,,,
HB-004225,Barcelona Center Inn,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,10.0,6.0,596.0,41.39424719,2.17396557,geocodificada,117.01000213623048,€€,70.21,€€€,True,suficiente
HB-004226,Hesperia Tower,hotel,"Hospitalet de Llobregat, l'",081017,,5 estrelles,,,562.0,281.0,221.0,,,,,,,,,
HB-004227,Jazz,hotel,Barcelona,080193,la Dreta de l'Eixample,3 estrelles,3.0,hotel_estrellas,216.0,108.0,338.0,41.38594482150712,2.165871871325046,exacta,185.13,€€€,92.56,€€€,False,observado
HB-004228,KALMA SITGES HOTEL,hotel,Sitges,082704,,4 estrelles,,,61.0,46.0,593.0,41.23427436,1.80520251,geocodificada,,,,,,
HB-004229,Sunway Playa Golf,hotel,Sitges,082704,,4 estrelles,,,443.0,122.0,211.0,41.22424251,1.78438609,geocodificada,,,,,,
HB-004230,Aranea,hotel,Barcelona,080193,el Fort Pienc,3 estrelles,3.0,hotel_estrellas,140.0,84.0,7.0,41.398539783459846,2.1757825400899518,exacta,123.31,€€,73.99,€€€,False,observado
HB-004231,Cram,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,134.0,67.0,,41.3880747357833,2.159984736019471,exacta,154.38,€€,77.19,€€€,False,observado
HB-004232,Raval Rooms,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,48.0,31.0,605.0,41.37946319,2.16664817,geocodificada,125.47000122070312,€€,81.03,€€€,True,justo
HB-004233,Pere IV,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles,4.0,hotel_estrellas,353.0,191.0,134.0,41.39703348538714,2.1923892777719374,exacta,177.02000427246094,€€€,95.78,€€€,True,suficiente
HB-004235,Ciutat del Prat,hotel,"Prat de Llobregat, el",081691,,4 estrelles,,,228.0,130.0,134.0,,,,,,,,,
HB-004236,Citypark Pelai,hotel,Barcelona,080193,la Dreta de l'Eixample,2 estrelles,2.0,hotel_estrellas,69.0,47.0,127.0,41.385984347232885,2.165454650325526,exacta,146.14999389648438,€€,99.55,€€€,True,suficiente
HB-004237,HLG Citypark Sant Just,hotel,Sant Just Desvern,082212,,4 estrelles,,,228.0,120.0,56.0,41.38009991,2.05678835,geocodificada,,,,,,
HB-004239,Granados 83,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,135.0,77.0,495.0,41.39188397012157,2.156845487991017,exacta,321.52,€€€€,183.39,€€€€,False,observado
HB-004240,Hostal Sant Sadurní,hotel,Sant Sadurní d'Anoia,082401,,No aplica,,,16.0,10.0,,41.42354807,1.78431271,geocodificada,,,,,,
HB-004241,Fashion House,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,16.0,8.0,1015.0,41.39022887,2.1747675,geocodificada,100.15,€€,50.08,€€,False,observado
HB-004243,Amister,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,118.0,59.0,426.0,41.384358086929325,2.15149492306307,exacta,111.25,€€,55.62,€€,False,observado
HB-004245,Hostal LK Barcelona,hotel,Barcelona,080193,Hostafrancs,No aplica,,sin_estrellas,24.0,13.0,746.0,41.37633001,2.14558182,geocodificada,111.61,€€,60.46,€€,False,observado
HB-004246,Montemar Marítim,hotel,Santa Susanna,082613,,4 estrelles,,,371.0,187.0,264.0,41.63120361,2.7170899,geocodificada,,,,,,
HB-004247,SB Icària Barcelona Hotel,hotel,Barcelona,080193,la Vila Olímpica del Poblenou,4 estrelles,4.0,hotel_estrellas,298.0,180.0,290.0,41.39354882137261,2.1993876749895045,exacta,160.56,€€,96.98,€€€,False,observado
HB-004248,La Ciudadela,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",1 estrella,1.0,hotel_estrellas,28.0,18.0,409.0,41.38955284988465,2.1836142474250586,exacta,134.58,€€,86.52,€€€,False,observado
HB-004249,Catalonia Eixample 1864,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,242.0,124.0,323.0,41.39361699600464,2.168446303614445,exacta,294.27,€€€,150.78,€€€€,False,observado
HB-004250,MEDICAL HOME BARCELONA MADRID SL,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,16.0,10.0,,41.39111277,2.17096072,geocodificada,130.08999633789062,€€,81.31,€€€,True,suficiente
HB-004251,Montserrat Hotel Training  Center,hotel,Collbató,080692,,3 estrelles,,,223.0,113.0,981.0,,,,,,,,,
HB-004252,Dolce Barcelona Resort by Wyndham,hotel,Sant Esteve Sesrovires,082080,,4 estrelles superior,,,300.0,150.0,934.0,41.50333972,1.88072625,geocodificada,,,,,,
HB-004253,Mar Blava Apart-Hotel,hotel,Cubelles,080749,,2 estrelles,,,30.0,15.0,477.0,41.19811857,1.65871779,geocodificada,,,,,,
HB-004254,Mar Blava 2 Apart-Hotel,hotel,Cubelles,080749,,2 estrelles,,,30.0,15.0,293.0,41.19820642,1.65958736,geocodificada,,,,,,
HB-004255,Luxtal,hotel,Barcelona,080193,Hostafrancs,No aplica,,sin_estrellas,10.0,5.0,611.0,41.37966677,2.1430828,geocodificada,113.76000213623048,€€,56.88,€€,True,suficiente
HB-004256,Holiday Inn Express Molins de Rei,hotel,Molins de Rei,081234,,3 estrelles,,,222.0,111.0,498.0,,,,,,,,,
HB-004258,HOTEL IBIS MONTMELÓ,hotel,Granollers,080961,,2 estrelles,,,200.0,100.0,299.0,41.57044657,2.26530338,geocodificada,,,,,,
HB-004259,Ilunion Bel Art,hotel,Barcelona,080193,el Baix Guinardó,4 estrelles,4.0,hotel_estrellas,165.0,94.0,170.0,41.41016647281284,2.169515153338363,exacta,167.27,€€,95.29,€€€,False,observado
HB-004261,Molí de la Torre,hotel,Bigues i Riells del Fai del Fai,080235,,3 estrelles,,,26.0,13.0,573.0,,,,,,,,,
HB-004263,GRAN HOTEL LA FLORIDA,hotel,Barcelona,080193,"Vallvidrera, el Tibidabo i les Planes",Gran luxe,5.0,hotel_estrellas,140.0,70.0,248.0,41.42565250707581,2.1212427361500685,exacta,302.86,€€€€,151.43,€€€€,False,observado
HB-004264,Hostal Ciudad Condal 2,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,11.0,6.0,993.0,41.39330502,2.16166969,geocodificada,111.11000061035156,€€,60.61,€€,True,suficiente
HB-004265,La Violeta,hotel,Castellterçol,080641,,4 estrelles,,,12.0,6.0,627.0,41.75012474,2.12340996,geocodificada,,,,,,
HB-004266,Hostal Badaloni,hotel,Badalona,080155,,No aplica,,,22.0,11.0,591.0,41.4458411,2.23808347,geocodificada,,,,,,
HB-004267,IBIS BARCELONA MOLINS DE REI,hotel,Molins de Rei,081234,,2 estrelles,,,208.0,104.0,41.0,41.41515613,2.0121411,geocodificada,,,,,,
HB-004268,BCN-Montjuic Servicios Inmobiliarios,hotel,Barcelona,080193,la Font de la Guatlla,3 estrelles,3.0,hotel_estrellas,114.0,57.0,285.0,41.37014880241207,2.14414786098601,exacta,130.2899932861328,€€,65.14,€€,True,suficiente
HB-004269,Calasanz,hotel,Molins de Rei,081234,,3 estrelles,,,36.0,24.0,501.0,41.40913086,2.02028096,geocodificada,,,,,,
HB-004270,Atrium Palace,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,134.0,67.0,530.0,41.39094745935365,2.1707177028670186,exacta,169.19,€€,84.6,€€€,False,observado
HB-004271,HOTEL BARCELONA CATEDRAL,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles superior,4.5,hotel_estrellas,160.0,80.0,339.0,41.38481520145631,2.1750576014458023,exacta,208.47000122070312,€€€,104.24,€€€,True,suficiente
HB-004272,SERCOTEL SANT BOI,hotel,Sant Boi de Llobregat,082009,,3 estrelles,,,248.0,124.0,826.0,41.32420097,2.03275083,geocodificada,,,,,,
HB-004273,SiR Victor Hotel,hotel,Barcelona,080193,la Dreta de l'Eixample,5 estrelles,5.0,hotel_estrellas,182.0,91.0,887.0,41.3962267388646,2.160986828869708,exacta,653.56,€€€€,326.78,€€€€,False,observado
HB-004278,SUNOTEL JUNIOR,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,2 estrelles,2.0,hotel_estrellas,44.0,34.0,491.0,41.389839073738685,2.1473509838197558,exacta,134.47000122070312,€€,103.91,€€€,True,suficiente
HB-004280,GRAND HOTEL CENTRAL,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",5 estrelles,5.0,hotel_estrellas,272.0,147.0,693.0,41.38494628095664,2.177669150538514,exacta,360.22,€€€€,194.68,€€€€,False,observado
HB-004282,BB Hotel Barcelona Mollet,hotel,Mollet del Vallès,081249,,1 estrella,,,160.0,80.0,945.0,41.54218831,2.22278441,geocodificada,,,,,,
HB-004283,Ilunion Auditori,hotel,Barcelona,080193,el Fort Pienc,3 estrelles,3.0,hotel_estrellas,216.0,108.0,165.0,41.39592129793331,2.18119263000691,exacta,156.88999938964844,€€,78.44,€€€,True,suficiente
HB-004284,Masia Mas Trader,hotel,Cubelles,080749,,1 estrella,,,23.0,12.0,939.0,41.2243113,1.65877032,geocodificada,,,,,,
HB-004285,GRACIA GARDEN,hotel,Barcelona,080193,la Vila de Gràcia,No aplica,,sin_estrellas,24.0,12.0,835.0,41.39829104,2.15744484,geocodificada,173.03,€€,86.52,€€€,False,observado
HB-004286,HOTEL VINCCI MARÍTIMO,hotel,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,4 estrelles,4.0,hotel_estrellas,288.0,144.0,172.0,41.4081108740704,2.212527298257556,exacta,297.83,€€€,148.92,€€€€,False,observado
HB-004287,NH COLLECTION CONSTANZA,hotel,Barcelona,080193,les Corts,4 estrelles,4.0,hotel_estrellas,618.0,308.0,124.0,41.3889342026126,2.136308559177166,exacta,183.08,€€€,91.24,€€€,False,observado
HB-004288,Barcelona City North,hotel,Barcelona,080193,el Putxet i el Farró,No aplica,,sin_estrellas,18.0,9.0,630.0,41.40370126,2.14662564,geocodificada,107.4,€€,53.7,€€,False,observado
HB-004289,AC Gavà Mar,hotel,Gavà,080898,,4 estrelles,,,138.0,69.0,940.0,41.26809365,2.02473526,geocodificada,,,,,,
HB-004290,Actual,hotel,Barcelona,080193,la Dreta de l'Eixample,3 estrelles,3.0,hotel_estrellas,70.0,35.0,136.0,41.39604936987211,2.161124615504911,exacta,150.60000610351562,€€,75.3,€€€,True,suficiente
HB-004291,Mas de Baix,hotel,Cabrils,080305,,4 estrelles,,,17.0,9.0,608.0,41.52482685,2.3691425,geocodificada,,,,,,
HB-004292,Hostal Agua Alegre,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,13.0,7.0,,41.39291014,2.16896321,geocodificada,105.29000091552734,€€,56.69,€€,True,suficiente
HB-004293,L'Hostalet de la Merceria,hotel,Figaró-Montmany,081347,,2 estrelles,,,5.0,3.0,,41.72174951,2.2732995,geocodificada,,,,,,
HB-004295,HOTEL SB BCN EVENTS,hotel,Castelldefels,080569,,4 estrelles superior,,,736.0,323.0,290.0,41.28149693,1.98999629,geocodificada,,,,,,
HB-004296,Barcelona Center,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,262.0,132.0,271.0,41.39174920826254,2.1592763481264403,exacta,159.89,€€,80.56,€€€,False,observado
HB-004297,Barcelona Airport,hotel,"Prat de Llobregat, el",081691,,4 estrelles,,,501.0,259.0,500.0,,,,,,,,,
HB-004298,SUNOTEL ASTON,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,137.0,80.0,491.0,41.3894153824004,2.147431119447276,exacta,143.5800018310547,€€,83.84,€€€,True,suficiente
HB-004300,Eurostars Anglí,hotel,Barcelona,080193,Sarrià,4 estrelles,4.0,hotel_estrellas,96.0,48.0,613.0,41.4031284407866,2.123133575987476,exacta,160.49000549316406,€€,80.25,€€€,True,suficiente
HB-004301,Holiday In Express Granollers,hotel,Granollers,080961,,3 estrelles,,,200.0,100.0,498.0,41.56975252,2.26576117,geocodificada,,,,,,
HB-004302,Barcelona Princess,hotel,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,4 estrelles,4.0,hotel_estrellas,728.0,364.0,458.0,41.4110045090144,2.218573600631514,exacta,590.96,€€€€,295.48,€€€€,False,observado
HB-004303,Serhs del Port,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,77.0,48.0,49.0,41.37502470594311,2.172491156193394,exacta,140.83,€€,87.79,€€€,False,observado
HB-004304,AC Irla,hotel,Barcelona,080193,Sant Gervasi - Galvany,3 estrelles,3.0,hotel_estrellas,63.0,36.0,115.0,41.394843835098754,2.1434923809957,exacta,138.3000030517578,€€,79.03,€€€,True,suficiente
HB-004305,Madanis,hotel,"Hospitalet de Llobregat, l'",081017,,4 estrelles,,,60.0,30.0,510.0,,,,,,,,,
HB-004307,Hostal HMB,hotel,Barcelona,080193,la Vila de Gràcia,No aplica,,sin_estrellas,40.0,28.0,625.0,41.39847748,2.1598078,geocodificada,121.91999816894533,€€,85.34,€€€,True,justo
HB-004308,Petit Palace Museum,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,122.0,61.0,171.0,41.38892315462137,2.1652548921021864,exacta,174.4499969482422,€€,87.22,€€€,True,suficiente
HB-004309,Petit Palace BCN,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,67.0,37.0,171.0,41.39103750558952,2.1714827736630458,exacta,168.3699951171875,€€,92.98,€€€,True,suficiente
HB-004310,Petit Palace Opera Garden,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,189.0,103.0,171.0,41.38142179607159,2.173957740803392,exacta,163.75,€€,89.24,€€€,False,observado
HB-004311,TRAVELODGE BARCELONA CORNELLÁ FIRA,hotel,Cornellà de Llobregat,080734,,3 estrelles,,,276.0,138.0,942.0,41.34822754,2.08287932,geocodificada,,,,,,
HB-004312,BCN Port,hotel,Barcelona,080193,el Poble Sec,No aplica,,sin_estrellas,56.0,32.0,590.0,41.37448067,2.17473487,geocodificada,99.12,€,56.64,€€,False,observado
HB-004313,Ilunion Barcelona,hotel,Barcelona,080193,el Poblenou,4 estrelles,4.0,hotel_estrellas,448.0,224.0,165.0,41.39879429127325,2.202607059469988,exacta,157.69,€€,78.84,€€€,False,observado
HB-004314,HOTEL INDIGO BARCELONA PLAZA ESPAÑA,hotel,Barcelona,080193,la Font de la Guatlla,4 estrelles,4.0,hotel_estrellas,360.0,189.0,309.0,41.3733165097944,2.1472832541315308,exacta,168.62,€€,88.53,€€€,False,observado
HB-004316,Suitesbarcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,7.0,589.0,41.39332113,2.16010362,geocodificada,172.47,€€,86.24,€€€,False,observado
HB-004317,Romaní,hotel,Caldes d'Estrac,080327,,No aplica,,,7.0,4.0,,,,,,,,,,
HB-004318,Sofitel Skipper Barcelona,hotel,Barcelona,080193,la Barceloneta,5 estrelles,5.0,hotel_estrellas,482.0,241.0,948.0,41.38605535022618,2.1947558032935275,exacta,288.12,€€€,144.06,€€€€,False,observado
HB-004319,B-hotel,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,168.0,84.0,205.0,41.37653339269045,2.1505627650478845,exacta,149.44,€€,74.72,€€€,False,observado
HB-004320,Fonda Neus 2,hotel,Sant Sadurní d'Anoia,082401,,1 estrella,,,18.0,10.0,,41.42404627,1.78915176,geocodificada,,,,,,
HB-004321,Abac restaurant  hotel,hotel,Barcelona,080193,Sant Gervasi - la Bonanova,Gran luxe,5.0,hotel_estrellas,30.0,15.0,319.0,41.410687165714535,2.136538939015184,exacta,270.510009765625,€€€,135.26,€€€€,True,justo
HB-004322,Ibis Budget Barcelona Aeropuerto Viladecans,hotel,Viladecans,083015,,No aplica,,,198.0,99.0,41.0,41.32163142,2.02864042,geocodificada,,,,,,
HB-004323,IBIS BARCELONA AEROPUERTO VILADECANS,hotel,Viladecans,083015,,1 estrella,,,204.0,102.0,41.0,41.32163142,2.02864042,geocodificada,,,,,,
HB-004324,Cal Batlle,hotel,Sant Celoni,082021,,4 estrelles,,,22.0,12.0,665.0,41.68712399,2.49179033,geocodificada,,,,,,
HB-004325,Holiday Inn Express Barcelona City 22@,hotel,Barcelona,080193,el Poblenou,3 estrelles,3.0,hotel_estrellas,372.0,186.0,498.0,41.40158259154649,2.197904675794053,exacta,263.59,€€€,131.79,€€€€,False,observado
HB-004326,Mariano Cubí,hotel,Barcelona,080193,Sant Gervasi - Galvany,4 estrelles,4.0,hotel_estrellas,134.0,67.0,481.0,41.398196625069225,2.149429914329515,exacta,155.92,€€,77.96,€€€,False,observado
HB-004327,Axel,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,195.0,105.0,539.0,41.387490427552414,2.1603936374778963,exacta,178.55,€€€,96.14,€€€,False,observado
HB-004328,H10 Montcada,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",3 estrelles,3.0,hotel_estrellas,95.0,79.0,470.0,41.38435696745752,2.178450594247824,exacta,252.98,€€€,210.37,€€€€,False,observado
HB-004329,Villa Emilia,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,106.0,53.0,580.0,41.38028439778812,2.154115367780378,exacta,223.93,€€€,111.96,€€€,False,observado
HB-004330,Hesperia Fira Suites,hotel,"Hospitalet de Llobregat, l'",081017,,5 estrelles,,,104.0,52.0,221.0,,,,,,,,,
HB-004333,ONIX LICEO,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,83.0,45.0,50.0,41.37805924615935,2.17308711223,exacta,121.36,€€,65.8,€€,False,observado
HB-004335,AC Sants,hotel,Barcelona,080193,Sants,4 estrelles,4.0,hotel_estrellas,140.0,78.0,326.0,41.377530266461655,2.138753603551999,exacta,149.9600067138672,€€,83.55,€€€,True,suficiente
